function_name,timestamp,duration_seconds,pid,arguments,return_value
"hipLaunchKernel","12:29:52.544730","0.000541","2368223","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:52.545625","0.004741","2368223","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:52.550452","0.001007","2368223","0x7f8fa21e0a90, 0x7f8fa21e0ad8, 0x7f8fa21e0ad0, 0x7f8fa21e0ac8","0"
"__hipPopCallConfiguration","12:29:52.615676","0.000892","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"__hipPopCallConfiguration","12:29:52.618024","0.002492","2368223","0x7f8fa21e0a90, 0x7f8fa21e0ad8, 0x7f8fa21e0ad0, 0x7f8fa21e0ac8","0"
"__hipPushCallConfiguration","12:29:52.858050","0.013415","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:52.875879","0.000906","2368223","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:52.967239","0.000658","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:52.983986","0.004694","2368223","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:52.988904","0.001031","2368223","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.005297","0.000759","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.042981","0.000624","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.048764","0.000668","2368223","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.085175","0.000581","2368223","0x7f8fa21e0a90, 0x7f8fa21e0ad8, 0x7f8fa21e0ad0, 0x7f8fa21e0ac8","0"
"__hipPopCallConfiguration","12:29:53.115895","0.000582","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"__hipPopCallConfiguration","12:29:53.119702","0.000364","2368223","0x7f8fa21e0a90, 0x7f8fa21e0ad8, 0x7f8fa21e0ad0, 0x7f8fa21e0ac8","0"
"hipLaunchKernel","12:29:53.133568","0.000575","2368223","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.147330","0.000323","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"hipLaunchKernel","12:29:53.149064","0.000579","2368223","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.152522","0.000321","2368223","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.152874","0.000578","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.181266","0.000314","2368223","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.181603","0.000561","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.204224","0.000324","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.204572","0.000576","2368223","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.210007","0.000318","2368223","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.210347","0.000559","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.233097","0.000325","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.233446","0.000566","2368223","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.238684","0.000327","2368223","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.239036","0.000582","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPushCallConfiguration","12:29:53.261906","0.000315","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.262257","0.000314","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.262637","0.000314","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.262989","0.009007","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.272064","0.000394","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.272588","0.000421","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.273351","0.007968","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.281412","0.000360","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.281808","0.007850","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.289719","0.000349","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.290124","0.008175","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.298373","0.007519","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.305959","0.007609","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.313635","0.000350","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.314025","0.007688","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.321803","0.000321","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.322158","0.007471","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.329704","0.000353","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.330096","0.007537","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.337700","0.000350","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.338094","0.007453","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.345624","0.007362","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.353048","0.005500","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.358694","0.000386","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.359124","0.000317","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.359472","0.001659","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.361191","0.000700","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.361954","0.000705","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.362719","0.001918","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"__hipPushCallConfiguration","12:29:53.366124","0.000724","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.366929","0.000693","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"__hipPushCallConfiguration","12:29:53.369169","0.000670","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.369885","0.000704","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.370642","0.000677","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.378889","0.051940","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.474480","0.018999","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"__hipPushCallConfiguration","12:29:53.527444","0.000696","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.528206","0.000628","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.528911","0.000645","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.529643","0.000618","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.530322","0.000621","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.531001","0.000616","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.531669","0.000606","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.532327","0.000609","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.532991","0.000614","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.533656","0.000607","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.534312","0.000596","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.534970","0.000613","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.535643","0.000608","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.536306","0.000619","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.536983","0.000615","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.537658","0.000605","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.538319","0.000605","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.538975","0.000600","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.539634","0.000623","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.540310","0.000615","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.540987","0.000622","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.541669","0.000619","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.542343","0.000618","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.543017","0.000608","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.543686","0.000624","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.544369","0.000625","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.545048","0.000608","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.546004","0.000613","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.546669","0.000590","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.547309","0.000615","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.547974","0.000609","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.548640","0.000622","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.549318","0.000630","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.549999","0.000610","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.550663","0.000611","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.551349","0.000613","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.552025","0.000616","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.552697","0.000695","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.553549","0.000723","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.554342","0.000633","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.555037","0.000628","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.555730","0.000629","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.556421","0.000639","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.557123","0.000636","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.557824","0.000630","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.558515","0.000614","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.559188","0.000616","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.559863","0.000623","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.560549","0.000628","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.561240","0.000614","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.561911","0.000621","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.562594","0.000614","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.563268","0.000616","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.563941","0.000622","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.564625","0.000621","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.565307","0.000634","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.566000","0.000622","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.566970","0.000634","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.567666","0.000601","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.568321","0.000620","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.568995","0.000606","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.569656","0.000600","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.570312","0.000607","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.570969","0.000600","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.571620","0.000587","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.572258","0.000619","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.572937","0.000617","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.573624","0.000604","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.574283","0.000609","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.574942","0.000601","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.575598","0.000599","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.576253","0.000610","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.576928","0.000607","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.577591","0.000601","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.578242","0.000597","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.578897","0.000607","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.579553","0.000603","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.580208","0.000599","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.580875","0.000624","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.581545","0.000604","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.582199","0.000597","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.582853","0.000606","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.583511","0.000588","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.584150","0.000605","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.584805","0.000837","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.585710","0.000604","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.586366","0.000600","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.587314","0.000616","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.587981","0.000607","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.588643","0.000640","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.589344","0.000613","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.590009","0.000599","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.590659","0.000611","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.591330","0.000613","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.592000","0.000615","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.592673","0.000687","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.593482","0.000689","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.594236","0.000625","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.594922","0.000627","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.595637","0.000621","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.596317","0.000627","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.597005","0.000637","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.597704","0.000620","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.598387","0.000619","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.599066","0.000621","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.599748","0.000612","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.600419","0.000628","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.601109","0.000622","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.601793","0.000611","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.602464","0.000619","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.603145","0.000623","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.603831","0.000626","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.604516","0.000628","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.605208","0.000622","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:53.605892","0.000625","2368222","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:53.606580","0.000612","2368222","0x7f8fa29e1a90, 0x7f8fa29e1ad8, 0x7f8fa29e1ad0, 0x7f8fa29e1ac8","0"
"hipLaunchKernel","12:29:53.607250","0.000620","2368222","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"hipFree","12:29:53.704229","0.001422","2368222","0x7f730a000000, 0x7f8fa29e1a24, 0, 0x3e01b23","0"
"hipFree","12:29:53.705829","0.001123","2368222","0x7f72f0400000, 0, 0, 305","0"
"hipMalloc","12:29:53.971530","0.001205","2368221","0x7f8fa31e29d8, 0x17764000, 0x69e74, 0x20bc3a","0"
"hipMalloc","12:29:53.972817","0.000798","2368221","0x7f8fa31e29d0, 0x17764000, 0, 0","0"
"hipMalloc","12:29:54.080604","0.051028","2368224","0x7f8fa19dfa78, 0x17764000, 0x84dae, 0x20bc3a","0"
"hipMalloc","12:29:54.131805","0.053739","2368224","0x7f8fa19dfa70, 0x17764000, 0, 0","0"
"__hipPushCallConfiguration","12:29:54.232633","0.006878","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:54.239730","0.000630","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"hipLaunchKernel","12:29:54.240423","0.047947","2368221","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.288545","0.005477","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:54.294192","0.000614","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"__hipPopCallConfiguration","12:29:54.297653","0.000496","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
"hipLaunchKernel","12:29:54.298186","0.000547","2368221","0x7fcfbb7d9280, 0x13600000136, 1, 0x2000000020","0"
"__hipPushCallConfiguration","12:29:54.299251","0.000543","2368221","0x13600000136, 1, 0x2000000020, 1","0"
"__hipPopCallConfiguration","12:29:54.299850","0.000514","2368221","0x7f8fa31e29f0, 0x7f8fa31e2a38, 0x7f8fa31e2a30, 0x7f8fa31e2a28","0"
