function_id,function_name,pid,tid,start_timestamp_ns,end_timestamp_ns,duration_ns,arg_count,arg0_name,arg0_value,arg1_name,arg1_value,arg2_name,arg2_value,arg3_name,arg3_value,arg4_name,arg4_value,arg5_name,arg5_value,arg6_name,arg6_value,arg7_name,arg7_value,return_value
509,hipHostMalloc,3773181,3773189,883225867509756,883225995609628,128099872,3,arg,0x7f9b480010f0,arg,0x2000000,arg,0x0,,,,,,,,,,,0x0
759,hipStreamSynchronize,3773181,3773193,883225994759517,883225995961029,1201512,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
576,hipLaunchKernel,3773181,3773193,883226004576496,883226004678387,101891,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
718,hipGetLastError,3773181,3773193,883226004718236,883226004755301,37065,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
793,hipLaunchKernel,3773181,3773193,883226004793288,883226004885064,91776,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
921,hipGetLastError,3773181,3773193,883226004921688,883226004960416,38728,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
995,hipLaunchKernel,3773181,3773193,883226004995678,883226005085131,89453,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
119,hipGetLastError,3773181,3773193,883226005119812,883226005157788,37976,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
192,hipLaunchKernel,3773181,3773193,883226005192870,883226005285127,92257,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
320,hipGetLastError,3773181,3773193,883226005320039,883226005357825,37786,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
393,hipLaunchKernel,3773181,3773193,883226005392947,883226005484643,91696,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
519,hipGetLastError,3773181,3773193,883226005519705,883226005557802,38097,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
592,hipLaunchKernel,3773181,3773193,883226005592393,883226005684169,91776,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
719,hipGetLastError,3773181,3773193,883226005719221,883226005756677,37456,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
791,hipLaunchKernel,3773181,3773193,883226005791498,883226005876524,85026,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
911,hipGetLastError,3773181,3773193,883226005911777,883226005950284,38507,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
985,hipLaunchKernel,3773181,3773193,883226005985175,883226006073827,88652,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
108,hipGetLastError,3773181,3773193,883226006108298,883226006146835,38537,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
181,hipLaunchKernel,3773181,3773193,883226006181617,883226006272031,90414,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
307,hipGetLastError,3773181,3773193,883226006307634,883226006346151,38517,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
381,hipLaunchKernel,3773181,3773193,883226006380912,883226006472588,91676,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
507,hipGetLastError,3773181,3773193,883226006507610,883226006545406,37796,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
581,hipStreamSynchronize,3773181,3773193,883226006581059,883226007803923,1222864,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
841,hipLaunchKernel,3773181,3773193,883226007840998,883226007934577,93579,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
970,hipGetLastError,3773181,3773193,883226007970340,883226008018030,47690,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
53,hipLaunchKernel,3773181,3773193,883226008053383,883226008147563,94180,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
183,hipGetLastError,3773181,3773193,883226008183065,883226008221672,38607,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
256,hipLaunchKernel,3773181,3773193,883226008256674,883226008341700,85026,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
377,hipGetLastError,3773181,3773193,883226008377534,883226008415830,38296,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
451,hipLaunchKernel,3773181,3773193,883226008451273,883226008542218,90945,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
577,hipGetLastError,3773181,3773193,883226008577160,883226008615306,38146,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
650,hipLaunchKernel,3773181,3773193,883226008650599,883226008743276,92677,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
778,hipGetLastError,3773181,3773193,883226008778158,883226008815113,36955,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
849,hipLaunchKernel,3773181,3773193,883226008849824,883226008942321,92497,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
977,hipGetLastError,3773181,3773193,883226008977784,883226009015600,37816,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
50,hipLaunchKernel,3773181,3773193,883226009050542,883226009142268,91726,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
177,hipGetLastError,3773181,3773193,883226009177340,883226009215416,38076,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
250,hipLaunchKernel,3773181,3773193,883226009250668,883226009340392,89724,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
375,hipGetLastError,3773181,3773193,883226009375293,883226009412959,37666,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
447,hipLaunchKernel,3773181,3773193,883226009447621,883226009539777,92156,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
575,hipGetLastError,3773181,3773193,883226009575130,883226009609501,34371,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
644,hipLaunchKernel,3773181,3773193,883226009644432,883226009734426,89994,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
769,hipGetLastError,3773181,3773193,883226009769137,883226009807755,38618,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
842,hipStreamSynchronize,3773181,3773193,883226009842636,883226011141022,1298386,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
177,hipLaunchKernel,3773181,3773193,883226011177766,883226011271726,93960,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
306,hipGetLastError,3773181,3773193,883226011306237,883226011339997,33760,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
374,hipLaunchKernel,3773181,3773193,883226011374849,883226011465173,90324,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
500,hipGetLastError,3773181,3773193,883226011500365,883226011538541,38176,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
573,hipLaunchKernel,3773181,3773193,883226011573253,883226011663336,90083,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
698,hipGetLastError,3773181,3773193,883226011698188,883226011736535,38347,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
771,hipLaunchKernel,3773181,3773193,883226011771527,883226011861150,89623,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
896,hipGetLastError,3773181,3773193,883226011896622,883226011934519,37897,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
969,hipLaunchKernel,3773181,3773193,883226011969761,883226012073365,103604,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
108,hipGetLastError,3773181,3773193,883226012108767,883226012144079,35312,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
179,hipLaunchKernel,3773181,3773193,883226012179111,883226012267452,88341,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
302,hipGetLastError,3773181,3773193,883226012302795,883226012333621,30826,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
368,hipLaunchKernel,3773181,3773193,883226012368412,883226012459557,91145,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
494,hipGetLastError,3773181,3773193,883226012494269,883226012532185,37916,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
567,hipLaunchKernel,3773181,3773193,883226012567527,883226012657170,89643,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
692,hipGetLastError,3773181,3773193,883226012692112,883226012729638,37526,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
764,hipLaunchKernel,3773181,3773193,883226012764239,883226012855384,91145,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
896,hipGetLastError,3773181,3773193,883226012896335,883226012934271,37936,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
968,hipLaunchKernel,3773181,3773193,883226012968743,883226013061170,92427,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
96,hipGetLastError,3773181,3773193,883226013096011,883226013133998,37987,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
168,hipStreamSynchronize,3773181,3773193,883226013168609,883226014455948,1287339,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
492,hipLaunchKernel,3773181,3773193,883226014492342,883226014583277,90935,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
618,hipGetLastError,3773181,3773193,883226014618750,883226014656225,37475,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
691,hipLaunchKernel,3773181,3773193,883226014691137,883226014774771,83634,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
810,hipGetLastError,3773181,3773193,883226014810023,883226014848661,38638,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
883,hipLaunchKernel,3773181,3773193,883226014883753,883226014976040,92287,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
10,hipGetLastError,3773181,3773193,883226015010771,883226015048337,37566,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
83,hipLaunchKernel,3773181,3773193,883226015083189,883226015175215,92026,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
210,hipGetLastError,3773181,3773193,883226015210017,883226015248313,38296,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
282,hipLaunchKernel,3773181,3773193,883226015282574,883226015375342,92768,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
410,hipGetLastError,3773181,3773193,883226015410664,883226015448490,37826,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
484,hipLaunchKernel,3773181,3773193,883226015483893,883226015576340,92447,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
611,hipGetLastError,3773181,3773193,883226015611642,883226015649248,37606,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
684,hipLaunchKernel,3773181,3773193,883226015684090,883226015776156,92066,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
811,hipGetLastError,3773181,3773193,883226015811098,883226015849355,38257,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
884,hipLaunchKernel,3773181,3773193,883226015884697,883226015974681,89984,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
17,hipGetLastError,3773181,3773193,883226016017464,883226016038345,20881,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
73,hipLaunchKernel,3773181,3773193,883226016073317,883226016152124,78807,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
187,hipGetLastError,3773181,3773193,883226016187807,883226016225943,38136,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
261,hipLaunchKernel,3773181,3773193,883226016261176,883226016350899,89723,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
386,hipGetLastError,3773181,3773193,883226016386842,883226016425710,38868,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
460,hipStreamSynchronize,3773181,3773193,883226016460732,883226017759868,1299136,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
798,hipLaunchKernel,3773181,3773193,883226017798856,883226017889871,91015,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
924,hipGetLastError,3773181,3773193,883226017924683,883226017962839,38156,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
997,hipLaunchKernel,3773181,3773193,883226017997501,883226018090559,93058,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
125,hipGetLastError,3773181,3773193,883226018125110,883226018163187,38077,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
198,hipLaunchKernel,3773181,3773193,883226018198078,883226018290626,92548,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
325,hipGetLastError,3773181,3773193,883226018325708,883226018364565,38857,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
399,hipLaunchKernel,3773181,3773193,883226018399177,883226018488048,88871,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
523,hipGetLastError,3773181,3773193,883226018523801,883226018555108,31307,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
590,hipLaunchKernel,3773181,3773193,883226018589970,883226018682116,92146,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
716,hipGetLastError,3773181,3773193,883226018716497,883226018750448,33951,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
785,hipLaunchKernel,3773181,3773193,883226018785019,883226018875794,90775,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
910,hipGetLastError,3773181,3773193,883226018910435,883226018949353,38918,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
984,hipLaunchKernel,3773181,3773193,883226018984445,883226019074989,90544,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
110,hipGetLastError,3773181,3773193,883226019110191,883226019149139,38948,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
184,hipLaunchKernel,3773181,3773193,883226019184872,883226019277730,92858,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
312,hipGetLastError,3773181,3773193,883226019312541,883226019351319,38778,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
386,hipLaunchKernel,3773181,3773193,883226019386120,883226019477155,91035,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
512,hipGetLastError,3773181,3773193,883226019511997,883226019550023,38026,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
585,hipLaunchKernel,3773181,3773193,883226019585386,883226019674959,89573,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
710,hipGetLastError,3773181,3773193,883226019710221,883226019748708,38487,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
783,hipStreamSynchronize,3773181,3773193,883226019783590,883226021053814,1270224,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
91,hipLaunchKernel,3773181,3773193,883226021091039,883226021181663,90624,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
216,hipGetLastError,3773181,3773193,883226021216315,883226021255853,39538,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
290,hipLaunchKernel,3773181,3773193,883226021290865,883226021384734,93869,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
420,hipGetLastError,3773181,3773193,883226021420177,883226021458804,38627,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
493,hipLaunchKernel,3773181,3773193,883226021493656,883226021587675,94019,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
623,hipGetLastError,3773181,3773193,883226021623118,883226021660854,37736,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
695,hipLaunchKernel,3773181,3773193,883226021695676,883226021788133,92457,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
823,hipGetLastError,3773181,3773193,883226021823235,883226021860871,37636,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
895,hipLaunchKernel,3773181,3773193,883226021895492,883226021988029,92537,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
23,hipGetLastError,3773181,3773193,883226022023392,883226022062239,38847,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
97,hipLaunchKernel,3773181,3773193,883226022096931,883226022186173,89242,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
215,hipGetLastError,3773181,3773193,883226022215206,883226022253933,38727,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
290,hipLaunchKernel,3773181,3773193,883226022290558,883226022379580,89022,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
414,hipGetLastError,3773181,3773193,883226022414882,883226022453810,38928,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
489,hipLaunchKernel,3773181,3773193,883226022488952,883226022577573,88621,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
612,hipGetLastError,3773181,3773193,883226022611944,883226022650552,38608,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
685,hipLaunchKernel,3773181,3773193,883226022685804,883226022775727,89923,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
811,hipGetLastError,3773181,3773193,883226022811060,883226022848105,37045,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
883,hipLaunchKernel,3773181,3773193,883226022883357,883226022973040,89683,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
8,hipGetLastError,3773181,3773193,883226023008402,883226023047080,38678,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
81,hipStreamSynchronize,3773181,3773193,883226023081330,883226024313768,1232438,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
349,hipLaunchKernel,3773181,3773193,883226024349762,883226024441147,91385,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
477,hipGetLastError,3773181,3773193,883226024477050,883226024515367,38317,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
550,hipLaunchKernel,3773181,3773193,883226024550109,883226024643297,93188,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
678,hipGetLastError,3773181,3773193,883226024678139,883226024716746,38607,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
751,hipLaunchKernel,3773181,3773193,883226024751407,883226024841341,89934,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
877,hipGetLastError,3773181,3773193,883226024877144,883226024915841,38697,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
951,hipLaunchKernel,3773181,3773193,883226024951234,883226025044742,93508,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
79,hipGetLastError,3773181,3773193,883226025079524,883226025119133,39609,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
154,hipLaunchKernel,3773181,3773193,883226025154615,883226025247794,93179,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
283,hipGetLastError,3773181,3773193,883226025283446,883226025320652,37206,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
355,hipLaunchKernel,3773181,3773193,883226025355784,883226025448551,92767,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
484,hipGetLastError,3773181,3773193,883226025484334,883226025522180,37846,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
557,hipLaunchKernel,3773181,3773193,883226025557102,883226025650150,93048,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
686,hipGetLastError,3773181,3773193,883226025685913,883226025724050,38137,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
758,hipLaunchKernel,3773181,3773193,883226025758852,883226025851269,92417,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
886,hipGetLastError,3773181,3773193,883226025886871,883226025924447,37576,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
959,hipLaunchKernel,3773181,3773193,883226025959259,883226026051435,92176,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
87,hipGetLastError,3773181,3773193,883226026087068,883226026125105,38037,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
165,hipLaunchKernel,3773181,3773193,883226026165625,883226026258853,93228,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
294,hipGetLastError,3773181,3773193,883226026294877,883226026333724,38847,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
368,hipStreamSynchronize,3773181,3773193,883226026368686,883226027566182,1197496,1,stream,0x7f9b04002700,,,,,,,,,,,,,,,0x0
605,hipLaunchKernel,3773181,3773193,883226027605230,883226027699480,94250,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
734,hipGetLastError,3773181,3773193,883226027734462,883226027769664,35202,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
805,hipLaunchKernel,3773181,3773193,883226027805787,883226027898875,93088,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
934,hipGetLastError,3773181,3773193,883226027934138,883226027972334,38196,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
15,hipLaunchKernel,3773181,3773193,883226028015659,883226028110249,94590,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
145,hipGetLastError,3773181,3773193,883226028145051,883226028184359,39308,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
219,hipLaunchKernel,3773181,3773193,883226028219651,883226028312138,92487,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
347,hipGetLastError,3773181,3773193,883226028347521,883226028385697,38176,1,none,0x7fdb6a13fe40,,,,,,,,,,,,,,,0x0
421,hipLaunchKernel,3773181,3773193,883226028421240,883226028513036,91796,6,func,0x7fdb6b608280,gridDim,0x13600000136,blockDim,0x1,args,0x2000000020,sharedMemBytes,0x1,unknown,0x0,,,,,0x0
